koryakov_bd_id,eng_vil_name,rus_vil_name,rus_vil_name_mdg,censuses.1885.people,censuses.1895.people,censuses.1926.people,censuses.2010.people,Lat,Lon,Language,Lect,Republic,Region,elevation
3599,Shara,Шара,Шара,723,749,501,714,42.115737,47.135907,Lak,,Daghestan,,1701.06
3601,Khosrekh,Хосрех,Хосрех,1631,1733,1521,1629,41.9939,47.2706,Lak,,Daghestan,,2019.04
3603,,МТФ Чара,МТФ Чара,204,209,191,,,,,,,,
3605,Khuty,Хуты,Хуты,593,612,470,59,42.1875,47.07,Avar,,Daghestan,,1740.41
3607,,Марки,Марки,176,156,111,,,,,,,,
3609,Nitsovkra,Ницовкра,Ницовкра,295,304,205,,42.15951,47.081271,Chechen,,Daghestan,,1708.39
3611,Tsovkra 1-ya,Цовкра-1,Цовкра-1,1406,1436,1025,413,42.05917,47.27056,Lak,,Daghestan,,2080.11
3613,,ур.Барных,ур.Барных,,,142,,,,,,,,
3615,,Кичурлух,Кичурлух,,,250,,,,,,,,
3617,,ур.Тукатмахи,ур.Тукатмахи,,,42,,,,,,,,
3619,,ур. Уллаурти,ур. Уллаурти,,,77,,,,,,,,
3621,,ур.Хялух,ур.Хялух,,,58,,,,,,,,
3623,,Чакал,Чакал,,,203,,,,,,,,
3625,Tsovkra Vtoraya,Цовкра-2,Цовкра-2,500,486,353,419,42.03978,47.1526,Lak,,Daghestan,,1965.93
3627,,ур.Джапаралмахи,ур.Джапаралмахи,72,66,46,,,,,,,,
3629,Tsushar,Цущар,Цущар,574,550,447,281,42.0774,47.14038,Lak,,Daghestan,,1791.2
3631,Gamiyakh,Гамиях,Гамиях,407,411,291,,43.2075,46.4886,Avar,,Daghestan,,216.66
3633,,Кацран,Кацран,129,134,123,,,,,,,,
3635,Chirag,Чираг,Чираг,914,986,1113,547,41.8381,47.4303,Dargwa,,Daghestan,,2223.19
3637,Chukna,Чукна,Чукна,738,765,649,155,42.30111,47.12009,Lak,,Daghestan,,1416.71
3639,Churtakh,Чуртах,Чуртах,668,683,571,165,42.11257,47.08687,Lak,,Daghestan,,1993.73
3641,Kulushats,Кулушац,Кулушац,328,339,297,63,42.1283,47.0983,Lak,,Daghestan,,1874.9
3643,Shovkra,Шовкра,Шовкра,902,934,679,583,42.14008,47.12741,Lak,,Daghestan,,1613.47
3645,Govkra,Говкра,Говкра,315,276,204,70,42.13254,47.12389,Lak,,Daghestan,,1718.53
3647,Tulizma,Тулизма,Тулизма,342,332,202,66,42.115654,47.119069,Lak,,Daghestan,,1717.53
3649,Chitur,Читур,Читур,181,179,191,99,42.13954,47.10151,Lak,,Daghestan,,1864.13
3651,,ур.Шуши,ур.Шуши,200,211,159,,,,,,,,
3653,,ур.Мукур,ур.Мукур,133,131,95,,,,,,,,
3655,,разв.Чаях,разв.Чаях,327,353,263,,,,,,,,
3657,Agachaul,Агачаул,Агачаул,469,305,537,1811,42.92306,47.46064,Kumyk,,Daghestan,,250.85
3659,,,кутан Гейк-Саалган,,,16,,,,,,,,
3661,,,Каптан,,,27,,,,,,,,
3663,,,разв. Пирджан,,,24,,,,,,,,
3665,Adzhidada,Аджидада,Аджидада,,,155,1645,43.2861,47.0731,Avar,,Daghestan,,
3667,Al'burikent,Альбурикент,Альбурикент,429,503,416,12417,42.97389,47.47111,Avar,,Daghestan,,44.37
3669,,Асаул,Асаул,,,328,,,,,,,,
3671,,ур.Аулиткен,ур.Аулиткен,,,189,,,,,,,,
3673,,,лет.Ватага,,,44,,,,,,,,
3675,,Губечаул,Губечаул,,,194,,,,,,,,
3677,,Хумаул,Хумаул,,,92,,,,,,,,
3679,,,Кут № 1,,,5,,,,,,,,
3681,,,Кут № 2,,,6,,,,,,,,
3683,,,Кут № 3,,,31,,,,,,,,
3685,,Присулакский рыбхоз,Присулакский рыбхоз,,,33,,,,,,,,
3687,,Медетаул,Медетаул,,,72,,,,,,,,
3689,,кутан Мектеб,кутан Мектеб,,,14,,,,,,,,
3691,,Паром-Аул,Паром-Аул,,,50,,,,,,,,
3693,,кутан Рамазан-Аул,кутан Рамазан-Аул,,,82,,,,,,,,
3695,,МТФ колхоза им.Ленина,МТФ колхоза им.Ленина,,,196,,,,,,,,
3697,,ур.Атлыбуюн,ур.Атлыбуюн,554,541,495,,,,,,,,
3699,,,Атлы-Буюнская будка,,,7,,,,,,,,
3701,,,Копир-Тукен,,,12,,,,,,,,
3703,,Ленинкент,Ленинкент,,,122,15532,,,,,,,
3705,,,Терен-Аир,,,8,,,,,,,,
3707,Ullubiyaul,Уллубийаул,Уллубийаул,2134,2178,1246,3668,42.59689,47.71825,Kumyk,,Daghestan,,159.39
3709,,,рыб.промыслы,,,61,,,,,,,,
3711,,,ст.Уллубиево,,,104,,,,,,,,
3713,,кут.Царма,кут.Царма,,,35,,,,,,,,
3715,,,Рынок,,,13,,,,,,,,
3717,Gubden,Губден,Губден,7111,6991,6122,8624,42.5658,47.5658,Dargwa,,Daghestan,,592.83
3719,,,ОТФ Абай,,,15,,,,,,,,
3721,,,МТФ свх.Губденский,,,5,,,,,,,,
3723,,,Арала,,,6,,,,,,,,
3725,,,Аштан,,,12,,,,,,,,
3727,,,кутан Багбай,,,8,,,,,,,,
3729,,,мтф Бурге,,,10,,,,,,,,
3731,Gurbuki,,Гурбуки,,,13,5321,42.611506,47.591942,Dargwa,,Daghestan,,432.42
3733,,,кутан Дах,,,11,,,,,,,,
3735,Kadirkent,Кадиркент,Кадиркент,,,112,871,42.49661,47.60836,Dargwa,,Daghestan,,716.83
3737,,,кутан Каклаала,,,15,,,,,,,,
3739,,,Камыш,,,56,,,,,,,,
3741,,,ур.Каца,,,27,,,,,,,,
3743,,,пол.ст.Мескенжа,,,5,,,,,,,,
3745,,,кутан Мургли,,,4,,,,,,,,
3747,,,кутан Салтабак,,,12,,,,,,,,
3749,,,Салтабак-Эльд,,,5,,,,,,,,
3751,,,Чанка,,,14,,,,,,,,
3753,,,Чинакар,,,27,,,,,,,,
3755,,,Шахри,,,10,,,,,,,,
3757,Karabudakhkent,Карабудахкент,Карабудахкент,4023,3709,3220,15361,42.7067,47.5603,Kumyk,,Daghestan,,207.16
3759,,,станция Ачи,,,50,,,,,,,,
3761,,Зели-Кака,Зели-Кака,,,177,,,,,,,,
3763,,кутан Игор,кутан Игор,,,31,,,,,,,,
3765,,,Какакутан,,,18,,,,,,,,
3767,,Сутайкутан,Сутайкутан,,,67,,,,,,,,
3769,Karanayaul,Каранай Аул,Каранай Аул,450,538,485,1693,42.51266,47.85563,Kumyk,,Daghestan,,136.84
3771,,,ст.Избербаш,,,57,,,,,,,,
3773,,Избербаш,Избербаш,,,7,55279,,,,,,,
3775,Kyakhulay,Кяхулай,Кяхулай,726,730,581,6960,42.96839,47.48301,Avar,,Daghestan,,24.71
3777,Bogatyrevka,Богатыревка,Богатыревка,,,408,3187,43.118523,47.368198,Avar,,Daghestan,,
3779,Dakhadaevka,Дахадаевка,Дахадаевка,,,166,284,43.1069,47.44029,Kumyk,,Daghestan,,
3781,,,Богатыревка,,,4,,,,,,,,
3783,,ур.Кумторкала,ур.Кумторкала,1920,2030,2060,,,,,,,,
3785,,,Артель Труда (б. кутан б. Сапарали),,,52,,,,,,,,
3787,,,ст.Кумтор-Кале,,,53,,,,,,,,
3789,,Черлок,Черлок,,,13,,,,,,,,
3791,Manaskent,Манаскент,Манаскент,,,237,4995,42.7367,47.6958,Kumyk,,Daghestan,,36.26
3793,,пол.ст. (Абдусаламкент),пол.ст. (Абдусаламкент),,,56,,,,,,,,
3795,,кутан Аялар,кутан Аялар,,,89,,,,,,,,
3797,,,Ж. д. будка 978 к.,,,7,,,,,,,,
3799,,,Ж. д. будка 969 к.,,,14,,,,,,,,
3801,,,Ж. д. казарма на 932 клм.,,,11,,,,,,,,
3803,,,рыб.пром.Турали 1-е,,,163,,,,,,,,
3805,,,Манас,,,71,,,,,,,,
3807,,,Д.О. Манас,,,62,,,,,,,,
3809,,,Манас,,,92,5359,,,,,,,
3811,,,соляные промыслы Турали,,,5,,,,,,,,
3813,,,Турали 4-е,,,11,,,,,,,,
3815,,,Турали 6-е,,,40,,,,,,,,
3817,,,рыб.пром.Турали 7-е,,,12,,,,,,,,
3819,Nizhniy Chiryurt,Нижний Чирюрт,Нижний Чирюрт,,,263,1508,43.17299,46.86328,Avar,,Daghestan,,61.22
3821,,,Грознефтепровод,,,3,,,,,,,,
3823,Shushanovka,Шушановка,Шушановка,,,172,1856,43.20156,46.98195,Avar,,Daghestan,,13.48
3825,,ур. (Самуркент),ур. (Самуркент),,,254,,,,,,,,
3827,Almalo,,Алмало,,,43,1620,43.0967,47.2253,Avar,,Daghestan,,10.97
3829,,Казалиево,Казалиево,,,10,,,,,,,,
3831,,,Казарма 894 кл,,,19,,,,,,,,
3833,,,Казарма 899 кл.,,,15,,,,,,,,
3835,,Нефтекачка,Нефтекачка,,,101,,,,,,,,
3837,Kul'zeb,,Кульзеб,,,39,2023,43.1686,47.0108,Avar,,Daghestan,,38.17
3839,Temirgoe,,Темиргое,,,83,1916,43.127436,47.136434,Avar,,Daghestan,,6.71
3841,,Уллубиевка,Уллубиевка,,,38,,,,,,,,
3843,,Уллубиевка,Уллубиевка,,,116,,,,,,,,
3845,Sultan-Yangiyurt,Султан-Янги-Юрт,Султан-Янги-Юрт,2005,1501,1200,8578,43.21961,46.86187,Avar,,Daghestan,,46.88
3847,,,Водокачка ж.-д.,,,12,,,,,,,,
3849,,,Ж. д. казармы 882 клм.,,,29,,,,,,,,
3851,Kizilyurt,Кизилюрт,Кизилюрт,,,223,32552,43.20182,46.87756,Avar,,Daghestan,,54.65
3853,Nechaevka,Нечаевка,Нечаевка,,170,234,4783,43.2703,46.9131,Chamalal,,Daghestan,,8.8
3855,,,Полуказарма 888 клм,,,19,,,,,,,,
3857,,,Сторожев. пост,,,14,,,,,,,,
3859,,,станция Кизил-Юрт,,,74,,,,,,,,
3861,Tarki,Тарки,Тарки,3331,1802,1983,15356,42.94423,47.49527,Kumyk,,Daghestan,,138.13
3863,,,Ж. д. буд. 959 клм.,,,24,,,,,,,,
3865,,,Ж. д. буд. 949 клм.,,,12,,,,,,,,
3867,,,Канибур,,,16,,,,,,,,
3869,,,Турали 2-е,,,27,,,,,,,,
3871,,,Турали 3-е,,,28,,,,,,,,
3873,,,кутан Мутай,,,41,,,,,,,,
3875,,Отермен,Отермен,,,166,,,,,,,,
3877,Novyy Khushet,,Новый Хушет,,,43,11368,42.900261,47.561244,Avar,,Daghestan,,1.96
3879,,,станция Уйташ,,,69,,,,,,,,
3881,,,кутан Черкес,,,15,,,,,,,,
3883,,Сулак,Сулак,,,426,8564,,,,,,,
3885,,,Сулак № 1,,,7,,,,,,,,
3887,,,(база отдыха),,,15,,,,,,,,
3889,,,Сулак 3,,,47,,,,,,,,
3891,,,Сулак 4,,,33,,,,,,,,
3893,Chontaul,Чонтаул,Чонтаул,1356,1128,944,7021,43.30481,46.85967,Avar,,Daghestan,,6.8
3895,,ур.Шамшудинтугай,ур.Шамшудинтугай,,,132,,,,,,,,
3897,Akaro (Yazykovka),Акаро,Акаро,,,106,173,43.352007,46.977198,Avar,,Daghestan,,
3899,,,Остров Чечень,,,766,212,,,,,,,
3901,Glavnyy-Kut,,Главный Кут,,,110,,43.488244,47.443771,Lak,,Daghestan,,-23
3903,,,кутан Лопатин,,,348,,,,,,,,
3905,,,Лопатин № 4,,,24,,,,,,,,
3907,,,Лопатин № 6,,,16,,,,,,,,
3909,Gel'bakh (V. Chiryurt),Гельбах,Гельбах,853,820,593,1474,43.15101,46.85751,Avar,,Daghestan,,104.81
3911,,,Зем. Артель Батраков,,,68,,,,,,,,
3913,Shamkhal-Termen,Шамхал-Термен,Шамхал-Термен,,178,209,10260,43.03389,47.31053,Avar,,Daghestan,,35.05
3915,,,5-й Караман,,,171,,,,,,,,
3917,,,МТФ,,,34,,,,,,,,
3919,,,Караман 2,,,12,,,,,,,,
3921,Shamkhal,,Шамхал,,,57,10883,43.056632,47.344526,Avar,,Daghestan,,
3923,Shamkhal-Yangi-Yurt,Шамхал-Янгиюрт,Шамхал-Янгиюрт,876,695,849,1462,43.29968,47.23072,Kumyk,,Daghestan,,
3925,Amsar,Амсар,Амсар,341,347,309,461,41.60348,47.33116,Rutul,,Daghestan,,1435.59
3927,,Пилек,Пилек,70,63,117,,,,,,,,
3929,Arakul,Аракул,Аракул,532,554,481,423,41.77377,47.21238,Lak,,Daghestan,,2117.38
3931,Akhty,Ахты,Ахты,5935,5789,3886,13405,41.45904,47.746695,Lezgian,,Daghestan,,1056.32
3933,,Гра,Гра,472,440,406,,,,,,,,
3935,Gdynk,Гдынк,Гдынк,364,365,301,398,41.457263,47.657293,Lezgian,,Daghestan,,1590.72
3937,Kaluk,Калук,Калук,,,254,1231,41.47193,47.65696,Lezgian,,Daghestan,,1088.41
3939,Kurukal,Курукал,Курукал,,,65,880,41.43333,47.6875,Lezgian,,Daghestan,,1157.71
3941,,Борч,Борч,2290,2361,2325,19,,,,,,,
3943,,(Старый) Гапцах,(Старый) Гапцах,939,883,1034,,,,,,,,
3945,,разв.Гоган,разв.Гоган,634,628,541,,,,,,,,
3947,,разв.Кама-Кчун,разв.Кама-Кчун,85,109,145,,,,,,,,
3949,,разв.Кчун,разв.Кчун,261,284,169,,,,,,,,
3951,Dzhaba,Джаба,Джаба,1504,1792,806,703,41.424175,47.775397,Lezgian,,Daghestan,,1738.32
3953,Zrykh,Зрых,Зрых,768,760,843,1838,41.49105,47.564736,Lezgian,,Daghestan,,1164.06
3955,,Ихир,Ихир,1231,1141,410,,,,,,,,
3957,,Джиг-Джиг,Джиг-Джиг,437,465,217,,,,,,,,
3959,Ikhrek,Ихрек,Ихрек,1725,1669,1456,2049,41.693931,47.210005,Rutul,,Daghestan,,1792.93
3961,Kaka,Кака,Кака,726,700,632,1653,41.478513,47.636857,Lezgian,,Daghestan,,1143.21
3963,Kaladzhukh,Каладжух,Каладжух,1335,1331,795,1758,41.366176,47.908075,Lezgian,,Daghestan,,1393.78
3965,Kal'yal,Кальял,Кальял,520,526,158,399,41.684366,47.003665,Tsakhur,,Daghestan,,1970.56
3967,Ottal,Оттал,Оттал,176,182,109,401,41.667678,47.012864,Tsakhur,,Daghestan,,2096.73
3969,Kusur,Кусур,Кусур,580,518,216,610,41.781293,46.949207,Avar,,Daghestan,,2084.49
3971,Mukhakh,Мухах,Мухах,229,232,43,233,41.70068,46.991105,Tsakhur,,Daghestan,,2094.25
3973,Karakyure,Каракюре,Каракюре,3073,2844,2368,1209,41.417413,47.962618,Lezgian,,Daghestan,,1179.63
3975,Usukhchay,Усухчай,Усухчай,,,154,1881,41.424736,47.922987,Lezgian,,Daghestan,,852.65
3977,Nizhniy Katrukh,Нижний Катрух,Нижний Катрух,766,784,885,431,41.742979,47.203482,North Azerbaijani,,Daghestan,,1846.16
3979,Verkhniy Katrukh,Верхний Катрух,Верхний Катрух,182,207,261,425,41.7468,47.22355,Lak,,Daghestan,,2129.04
3981,Kurush,Куруш,Куруш,4760,4039,3694,828,41.28083,47.83,Lezgian,,Daghestan,,2498
3983,Lutkun,Луткун,Луткун,691,635,608,2790,41.4844,47.6861,Lezgian,,Daghestan,,1149.06
3985,Luchek,Лучек,Лучек,494,483,520,478,41.60988,47.307307,Rutul,,Daghestan,,1459.65
3987,Kina,Кина,Кина,240,262,196,653,41.6166,47.2647,Rutul,,Daghestan,,1573.33
3989,,Маза,Маза,1095,1070,577,,,,,,,,
3991,,разв.Мака,разв.Мака,990,1069,610,,,,,,,,
3993,Garakh,Гарах,Гарах,,,308,362,41.48148,48.04608,Lezgian,,Daghestan,,785.95
3995,Miskindzha,Мискинджа,Мискинджа,2833,2753,1826,3518,41.4242,47.8428,Lezgian,,Daghestan,,1025.55
3997,Mikrakh,Микрах,Микрах,3651,3495,1554,1260,41.37481,47.882489,Lezgian,,Daghestan,,1373.08
3999,Kiler,Килер,Килер,,,458,395,41.37989,47.90199,Lezgian,,Daghestan,,1163.45
4001,Tekipirkent,Текипиркент,Текипиркент,322,324,208,284,41.34201,47.88615,Lezgian,,Daghestan,,1589.34
4003,Mishlesh,Мишлеш,Мишлеш,732,681,585,1181,41.6649,47.089775,Tsakhur,,Daghestan,,1736.47
4005,Dzhinykh,Джиных,Джиных,537,532,262,277,41.67245,47.04479,Tsakhur,,Daghestan,,1797.17
4007,Korsh,Корш,Корш,52,55,34,65,41.66952,47.06211,Tsakhur,,Daghestan,,1822.79
4009,Muslakh,Муслах,Муслах,535,532,392,612,41.65889,47.11185,Tsakhur,,Daghestan,,1890.77
4011,Myukhrek,Мюхрек,Мюхрек,694,697,382,191,41.667696,47.280013,Rutul,,Daghestan,,1729.52
4013,Dzhilikhur,Джилихур,Джилихур,,,251,742,41.65545,47.26768,Rutul,,Daghestan,,1590.79
4015,,разв. Нац,разв. Нац,,,80,,,,,,,,
4017,Vrush,Вруш,Вруш,187,181,236,29,41.646787,47.310094,Rutul,,Daghestan,,1818.45
4019,,Фатма,Фатма,,,43,,,,,,,,
4021,Rutul,Рутул,Рутул,2127,1990,1769,4131,41.5342,47.4269,Rutul,,Daghestan,,1342.49
4023,Kiche,Киче,Киче,173,162,188,439,41.53146,47.48171,Rutul,,Daghestan,,1291.66
4025,Kufa,Куфа,Куфа,,,82,313,41.564115,47.376937,Rutul,,Daghestan,,1372.6
4027,,Фучух,Фучух,,,36,3,,,,,,,
4029,Khnyukh,Хнюх,Хнюх,132,137,147,59,41.58289,47.43299,Rutul,,Daghestan,,2097.19
4031,Smugul,Смугул,Смугул,759,742,466,540,41.381678,47.633713,Lezgian,,Daghestan,,1326.77
4033,,Кудчах,Кудчах,483,424,115,,,,,,,,
4035,Midzhakh,Миджах,Миджах,460,442,250,152,41.395434,47.6411,Lezgian,,Daghestan,,1314.99
4037,,Хал,Хал,167,161,194,,,,,,,,
4039,,Усур,Усур,390,379,317,,,,,,,,
4041,,Гогаз,Гогаз,533,508,366,,,,,,,,
4043,Ukhul,Ухул,Ухул,1110,1112,473,222,41.35303,47.74081,Lezgian,,Daghestan,,2175.53
4045,,Лгапиркент,Лгапиркент,598,589,190,,,,,,,,
4047,,Храх,Храх,367,360,149,,,,,,,,
4049,Fiy,Фий,Фий,1464,1469,916,1709,41.289126,47.564416,Lezgian,,Daghestan,,1927.37
4051,Filya,Филя,Филя,1102,1178,799,,41.71803,48.46103,Lezgian,,Daghestan,,176.35
4053,,Старый Хкем,Старый Хкем,472,467,280,,,,,,,,
4055,,разв.Хуля,разв.Хуля,359,362,224,,,,,,,,
4057,Khnov,Хнов,Хнов,1887,1892,1467,2063,41.378607,47.443605,Rutul,,Daghestan,,1836.4
4059,Gdym,Гдым,Гдым,610,641,180,388,41.30884,47.4668,Lezgian,,Daghestan,,2026.66
4061,,Гутум,Гутум,,,164,,,,,,,,
4063,Khryug,Хрюг,Хрюг,1525,1488,1117,2240,41.4892,47.6044,Lezgian,,Daghestan,,1200.01
4065,,разв.Кахул,разв.Кахул,415,406,318,,,,,,,,
4067,Khlyut,Хлют,Хлют,894,881,787,2069,41.496274,47.533824,Lezgian,,Daghestan,,1217.14
4069,Igrakh,Играх,Играх,158,159,182,2,41.5525,47.52831,Lezgian,,Daghestan,,1700.19
4071,Iche,Иче,Иче,189,195,242,2,41.58146,47.509933,Lezgian,,Daghestan,,2240.88
4073,Lakun,Лакун,Лакун,79,81,110,13,41.52402,47.53252,Lezgian,,Daghestan,,1476.35
4075,Tsakhur,Цахур,Цахур,983,1000,669,477,41.651115,47.135943,Tsakhur,,Daghestan,,1811.15
4077,Gel'mets,Гельмец,Гельмец,358,368,403,611,41.62466,47.17889,Tsakhur,,Daghestan,,1745.85
4079,Kurdul,Курдул,Курдул,313,323,205,268,41.581424,47.177309,Tsakhur,,Daghestan,,1880.82
4081,Mikikh,Микик,Микик,290,296,258,533,41.63753,47.16822,Tsakhur,,Daghestan,,1640.1
4083,Syugut,Сюгут,Сюгут,189,182,129,167,41.64944,47.11833,Tsakhur,,Daghestan,,1674.81
4085,Khnyakh,Хиях,Хиях,158,155,72,56,41.648441,47.153831,Tsakhur,,Daghestan,,1806.31
4087,,разв.Чахчах,разв.Чахчах,463,489,566,,,,,,,,
4089,,разв.Газардикам,разв.Газардикам,119,114,63,,,,,,,,
4091,,разв.Хаджалкент,разв.Хаджалкент,218,234,282,,,,,,,,
4093,Shinaz,Шиназ,Шиназ,1352,1157,1226,1320,41.618658,47.375666,Rutul,,Daghestan,,1687.05
4095,,Кала,Кала,196,181,171,410,,,,,,,
4097,,Уна,Уна,77,77,87,,,,,,,,
4099,Yalak,Ялак,Ялак,911,878,704,593,41.532245,47.605391,Lezgian,,Daghestan,,1686.09
4101,,Ялджух,Ялджух,1229,1209,393,,,,,,,,
4103,,разв.Балуджа,разв.Балуджа,381,593,166,,,,,,,,
4105,,разв.Филидзах,разв.Филидзах,273,269,80,,,,,,,,
4107,Barnab,Барнаб,Барнаб,97,103,93,400,42.07964,46.37894,Avar,,Daghestan,,1709.3
4109,Ukal,Укал,Укал,136,132,96,481,42.12163,46.34771,Avar,,Daghestan,,1427.55
4111,Kutlab,Кутлаб,Кутлаб,306,350,371,1011,42.09663,46.32982,Avar,,Daghestan,,1740.7
4113,Nadar,Надар,Надар,85,74,29,176,42.09736,46.36025,Avar,,Daghestan,,1574.47
4115,Tilutl',Тилутль,Тилутль,42,258,55,346,42.109079,46.350054,Avar,,Daghestan,,1439.79
4117,,Тлярата,Тлярата,213,238,208,1199,,,,,,,
4119,Khamar,Хамар,Хамар,219,212,92,181,42.095868,46.383695,Avar,,Daghestan,,2037.04
4121,Bezhta,Бежта,Бежта,1490,1613,1058,3500,42.1339,46.1247,Bezhta,,Daghestan,,1633.08
4123,Khasharkhota,Хашархота,Хашархота,258,289,111,509,42.12912,46.142158,Bezhta,,Daghestan,,1625.68
4125,Gimry,Гиндиб,Гиндиб,269,297,173,305,42.757219,46.838739,Avar,,Daghestan,,464.01
4127,Kardib,Кардиб,Кардиб,260,296,165,391,42.111443,46.514655,Avar,,Daghestan,,2094.64
4129,Nikar,Никар,Никар,148,125,67,235,42.0737,46.406903,Avar,,Daghestan,,1785.99
4131,Sikar,Сикар,Сикар,66,61,47,159,42.07966,46.41127,Avar,,Daghestan,,2072.82
4133,Tadiyal,Тадиял,Тадиял,176,140,72,,42.11099,46.4823,Avar,,Daghestan,,2332.18
4135,Khadiyal,Хадиял,Хадиял,159,166,109,302,42.0989,46.4653,Avar,,Daghestan,,1805.21
4137,Kosob,Кособ,Кособ,72,75,55,245,42.242893,46.368239,Avar,,Daghestan,,1307.35
4139,Gidatli,Гидатли,Гидатли,47,52,46,,42.266327,46.374506,Avar,,Daghestan,,1830.75
4141,Kishdatl',Кишдатль,Кишдатль,77,86,49,23,42.304638,46.342239,Avar,,Daghestan,,1852.34
4143,Izta,Изта,Изта,34,39,17,17,42.30889,46.35667,Avar,,Daghestan,,2081.76
