koryakov_bd_id,lang_1_K,eng_vil_name,rus_vil_name,rus_vil_name_mdg,census_1885,census_1895,census_1926,census_2010,Lat,Lon,lang_1_S,elevation
4763,Tsez,Shapikh,Шапих,Шапих,120,145,54,301,42224044,45858118,Tsez,158169
4765,Tsez,Vitsiyatl',Вициятли,Вициятли,69,116,49,178,42197434,45888164,Tsez,191228
4767,Tsez,Kitlyarta,Китлярта,Китлярта,32,37,10,216,4220849,4584333,Tsez,157459
4769,Tsez,,Оцих,Оцих,24,33,17,,,,,
4771,Tsez,Khalakh,Халах,Халах,52,59,17,32,4222547,45850837,Tsez,186667
4773,Tsez,Khibiyatl',Хибиятль,Хибиятль,140,67,28,124,42187996,45874341,Tsez,176357
4775,Tsez,Khupri,Хупри,Хупри,144,166,87,553,4220145,4584143,Tsez,170523
4777,Tsez,Khutrakh,Хутрах,Хутрах,253,236,89,646,4223806,4605306,Tsez,175639
4779,Tsez,Tsitsimakh,Цицимах,Цицимах,49,55,11,57,4221621,4582621,Tsez,190059
4781,Tsez,El'bok,Эльбок,Эльбок,102,106,74,204,42183907,45906506,Tsez,193183
4783,Tindi,Echeda,Эчеда,Эчеда,220,227,202,1120,4243436,45992398,Tindi,135537
8000,,Baykatmakhi,Байкатмахи,Карша,,,,1230,4226871,4729919,Dargwa,154445
8000,,Karsha,Карша,Карша,,,,1230,4226605,4734372,Dargwa,141948
8001,,Khenklakar,Хенклакар,Яраймахи,,,,147,42257833,47306649,Dargwa,162375
8001,,Yaraymakhi,Яраймахи,Яраймахи,,,,147,42295511,47359585,Dargwa,128854
8002,,Khazhnimakhi,Хажнимахи,Хажнимахи,,,,140,42254562,47315856,Dargwa,164800
8002,,,Хажнимахи,Хажнимахи,,,,140,,,,
8003,,Nizhnie Chiamakhi,Нижний Чиамахи,Нижний Чиамахи,,,,27,42036598,4739,Dargwa,184161
8004,,Lologonitl',Лологонитль,Лологонитль,,,,1457,4251398,4633093,Akhvakh,197588
8005,,Indira,Индира,Индира,,,,429,43495013,4680715,Karata,-600
8006,,Anduz,Андуз,Андуз,,,,154,4352361,4687639,Karata,-800
8007,,Inkhelo (Novoe Inkhelo),Инхело,Инхело,,,,841,4346797,4661451,Karata,1318
8008,,Kharib,Хариб,Хариб,,,,472,43520028,465541444,Avar,1061
8009,,Tsvakilkolo,Цвакилколо,Цвакилколо,,,,656,4255213,4635351,Akhvakh,133795
8010,,Tsiyab-Tsoloda (Gerzel'-Kutan),Цияб-Цолода,Цияб-Цолода,,,,1989,43251968,46413657,Avar,12863
8011,,Khkem,Хкем,Хкем,,,,406,414723,4776363,Lezgian,103366
8012,,Novyy Usur,Новый Усур,Новый Усур,,,,911,4169639,4835444,Lezgian,26335
8013,,Andi,Анди,Анди,,,,5590,427856,462639,Andi,158588
8014,,Chubutla,Чубутла,Чубутла,,,,234,44112498,46374184,Avar,-1500
8015,,Ashino,Ашино,Ашино,,,,80,42683462,46156727,Botlikh,95621
8016,,Beledi,Беледи,Беледи,,,,91,4266722,4605361,Godoberi,174679
8017,,Aytkhan,Айтхан,Айтхан,,,,379,4369773,4682498,Andi,
8018,,Dzhugut,Джугут,Джугут,,,,406,4370835,4686498,Andi,
8019,,Novoe Kheleturi,Новое Хелетури,Новое Хелетури,,,,648,4347958,46784633,Avar,
8020,,Mekheturi,Мехетури,Мехетури,,,,33,4270556,462375,Andi,119491
8021,,Shivor,Шивор,Шивор,,,,85,42714662,46256637,Andi,187343
8022,,Ankhvala,Анхвала,Анхвала,,,,309,4365583,4690389,Avar,-1200
8023,,,,Буглен,,,,1999,,,,
8024,,Chirkey,Чиркей,Чиркей,,,,8676,429633,469767,Avar,38368
8025,,Arykhkent,Арыхкент,Арыхкент,,,,636,4264472,4719165,Avar,97032
8026,,Chabanmakhi,Чабанмахи,Чабанмахи,,,,1083,4263784,4725923,Dargwa,102004
8027,,Gergentala,Гергентала,Гергентала,,,,25,4273225,4705913,Avar,95876
8028,,Chankurbe,Чанкурбе,Чанкурбе,,,,1210,42630465,47300216,Dargwa,88274
8029,,Kurmi,Курми,Курми,,,,1509,4246639,4704222,Avar,78350
8030,,Novo-Argvani,Новое Аргвани,Новое Аргвани,,,,1466,4278174,4660445,Avar,104362
8031,,,Нанибика,Нанибика,,,,494,,,,
8032,,Tantari,Тантари,Тантари,,,,347,4276371,4664888,Avar,46105
8033,,Narysh,Нарыш,Нарыш,,,,451,4352692,4669469,Avar,172
8034,,Tsiyab-Tsilitli (Novo-Tsilitli),Цияб-Цилитли,Цияб-Цилитли,,,,1052,4348694,4667833,Avar,700
8035,,,Нижний Кегер,Нижний Кегер,,,,211,,,,
8036,,Ala,Ала,Ала,,,,141,42415472,46837085,Avar,116944
8037,,,Амуариб,Амуариб,,,,34,,,,
8038,,,Асхабиль-Кули,Асхабиль-Кули,,,,8,,,,
8039,,Malyy Urala,Малый Урала,Малый Урала,,,,57,4242216,4680506,Avar,128894
8040,,,Годобери,Годобери,,,,6,,,,
8041,,,Гарбилазда,Гарбилазда,,,,17,,,,
8042,,,Зазилькала,Зазилькала,,,,36,,,,
8043,,Machada,Мачада,Мачада,,,,13,4237839,4653725,Avar,167637
8043,,,Мачада,Мачада,,,,13,,,,
8044,,Obonub,Обонуб,Обонуб,,,,45,4240556,4683972,Avar,135687
8045,,,Урала,Урала,,,,63,,,,
8046,,,Умайласулазда,Умайласулазда,,,,17,,,,
8047,,,Хенда,Хенда,,,,41,,,,
8048,,Tsamla,Цамла,Цамла,,,,18,42420013,46841042,Avar,123276
8049,,Chonob,Чоноб,Чоноб,,,,28,42407667,46853808,Avar,137432
8050,,,Мадала,Мадала,,,,,,,,
8051,,Kommuna,Коммуна,Коммуна,,,,736,423656,469686,Avar,110350
8052,,Morskoe,Морское,Морское,,,,1187,4223978,481414,Dargwa,
8053,,Dirbakmakhi,Дирбакмахи,Дирбакмахи,,,,238,41914,474928,Dargwa,176782
8054,,Shalasi,Шаласи,Шаласи,,,,634,4236514,4791961,Dargwa,10613
8055,,Novyy Urkarakh,Новый Уркарах,Новый Уркарах,,,,1099,4212361,4821917,Dargwa,1405
8056,,Muzaim,Музаим,Музаим,,,,1947,4190837,4829136,North Azerbaijani,4120
8057,,Segeler,Сегелер,Сегелер,,,,198,4226056,4811556,North Azerbaijani,
8058,,Imeni Michurina,Имени Мичурина,Имени Мичурина,,,,878,4217695,4819867,North Azerbaijani,
8059,,,Андреевка,Андреевка,,,,329,,,,
8060,,Yunyy Pakhar',Юный Пахарь,Юный Пахарь,,,,479,42180183,48160227,North Azerbaijani,
8061,,,Рыбзавод-51,Рыбзавод-51,,,,230,,,,
8062,,,Коммуна,Коммуна,,,,1095,,,,
8063,,Khazar,Хазар,Хазар,,,,4810,419944,483375,North Azerbaijani,
8064,,Dyuzler,Дюзлер,Дюзлер,,,,562,4193583,48265,Tabasaran,6804
8065,,Nizhniy Dzhalgan,Нижний Джалган,Нижний Джалган,,,,2841,4199007,4831898,North Azerbaijani,53
8066,,Vavilovo,Вавилово,Вавилово,,,,235,4198331,4833065,Lezgian,-700
8067,,Chinar,Чинар,Чинар,,,,5227,421075,481439,North Azerbaijani,6569
8068,,Novoe Karakyure,Новое Каракюре,Новое Каракюре,,,,848,41439123,47948062,Lezgian,84936
8069,,Demirar,Демирар,Демирар,,,,101,41400895,47908161,Lezgian,99124
8070,,Kerimkhanar,Керимханар,Керимханар,,,,102,4138344,4790279,Lezgian,110947
8071,,,Кавалар,Кавалар,,,,126,,,,
8072,,Chuvalar,Чувалар,Чувалар,,,,96,4140603,479094,Lezgian,97508
8073,,Esetar,Эсетар,Эсетар,,,,51,4138995,4791008,Lezgian,106669
8074,,Gandurar,Гандурар,Гандурар,,,,37,4138569,4790811,Lezgian,109502
8075,,Dubki,Дубки,Дубки,,,,5202,4302116,4683746,Avar,84910
8076,,Dylym,Дылым,Дылым,,,,8600,430703,466386,Avar,68055
8077,,Almak,Алмак,Алмак,,,,1981,42985693,46580315,Avar,95774
8078,,Burtunay,Буртунай,Буртунай,,,,4033,42992004,46630332,Avar,110402
8079,,Gertma,Гертма,Гертма,,,,1559,42996711,4674415,Avar,120294
8080,,Gostala,Гостала,Гостала,,,,519,4307334,466925,Avar,47710
8081,,Guni,Гуни,Гуни,,,,3101,430311,466992,Avar,101393
8082,,Inchkha,Инчха,Инчха,,,,2080,430964,467675,Avar,24590
8083,,,Калининаул,Калининаул,,,,4532,,,,
8084,,,Ленинаул,Ленинаул,,,,8338,,,,
8085,,Artlukh,Артлух,Артлух,,,,362,428631,466683,Avar,204664
8086,,Akhsu,Ахсу,Ахсу,,,,63,4292342,46694116,Avar,154113
8087,,Imanaliroso,Иманалиросо,Иманалиросо,,,,308,4291429,4676761,Avar,126077
8088,,Akhtachikan,Ахтачикан,Ахтачикан,,,,262,4349528,4711944,Avar,
8089,,Khubar,Хубар,Хубар,,,,1305,430514,467547,Avar,92316
8090,,Ikha,Иха,Иха,,,,462,42256944,45820075,Avar,175250
8091,,Gulli,Гулли,Гулли,,,,2058,4222977,4776214,Dargwa,48449
8092,,,Родниковый,Родниковый,,,,756,,,,
8093,,Novaya Barsha,Новая Барша,Новая Барша,,,,156,4218284,47836,Dargwa,29595
8094,,Gerga,Герга,Герга,,,,3913,423497,479628,Dargwa,3322
8095,,Druzhba,Дружба,Дружба,,,,3675,422419,480042,Dargwa,6504
8096,,,Первомайское,Первомайское,,,,8925,,,,
8097,,,Кулкам,Кулкам,,,,266,,,,
8098,,Novye Vikri,Новые Викри,Новые Викри,,,,3338,4230054,4799382,Dargwa,2737
8099,,,Инчхе,Инчхе,,,,195,,,,
8100,,Sagasi-Deybuk,Сагаси-Дейбук,Сагаси-Дейбук,,,,1989,4250982,4784293,Dargwa,14187
8101,,Aknada,Акнада,Акнада,,,,4010,424024828,461693204,Tindi,175612
8101,,,Акнада,Акнада,,,,4010,,,,
8102,,Kirovaul,Кироваул,Кироваул,,,,2175,432361,468469,Avar,3400
8103,,Komsomol'skoe,Комсомольское,Комсомольское,,,,6986,431956,468964,Avar,5575
8104,,Miatli,Миатли,Миатли,,,,4022,4308173,468286,Avar,15262
8105,,Novyy Chirkey,Новый Чиркей,Новый Чиркей,,,,5925,431617,470567,Avar,1922
8106,,Zubutli-Miatli (TsIobok'-Miyak'o),Зубутли-Миатли,Зубутли-Миатли,,,,4530,431978,468122,Avar,5693
8107,,Novye Gadari,Новое Гадари,Новое Гадари,,,,797,4319425,4676904,Avar,10599
8108,,Matseevka,Мацеевка,Мацеевка,,,,458,4327151,4698244,Chamalal,
8109,,Stal'skoe,Стальское,Стальское,,,,5729,431878,469731,Avar,3067
8110,,Aladash,Аладаш,Аладаш,,,,1053,41907149,48349478,Lezgian,1358
8111,,Kumuk,Кумук,Кумук,,,,1170,41839407,48420118,Lezgian,4209
8112,,Bugdatepe,Бугдатепе,Бугдатепе,,,,801,4176286,4839293,Lezgian,17220
8113,,Arablyar,Арабляр,Арабляр,,,,515,41935,4838306,Lezgian,
8114,,Artsalu,Арцалу,Арцалу,,,,115,43375,4720861,Lak,
8115,,Sangar (kutan),Сангар,Сангар,,,,203,4359215,471715,Lak,
8116,,Arussi (kutan),Арусси,Арусси,,,,182,4353997,4723676,Lak,-2100
8117,,,Турзин,Турзин,,,,415,,,,
8118,,Luguvalu (kutan),Лугувалу,Лугувалу,,,,35,43576019,47285419,Lak,-2200
8119,,Dilchu (kutan),Дилчу,Дилчу,,,,,43118718,47464063,Lak,
8120,,Kharazma (kutan),Харазма,Харазма,,,,122,435442,4714727,Lak,-1800
8121,,Balasma (kutan),Баласма,Баласма,,,,323,4359744,4715083,Lak,
8122,,Shikhshaka,Шихшака,Шихшака,,,,69,4242555,4747243,Dargwa,119548
8123,,Chagni,Чагни,Чагни,,,,30,4237289,4721879,Dargwa,149803
8124,,Kardmakhi,Кардмахи,Кардмахи,,,,,4237842,4746472,Dargwa,146227
8125,,,Ачи-Су,Ачи-Су,,,,1681,,,,
8126,,Zelenomorskoe,Зеленоморск,Зеленоморск,,,,1005,4277004,4768884,Dargwa,1800
8127,,Dzhanga,Джанга,Джанга,,,,1204,42517038,4776486,Dargwa,22027
8128,,Siragi,Сираги,Сираги,,,,602,4206667,4756667,Dargwa,152349
8129,,,Ленинкент,Ленинкент,,,,1100,,,,
8130,,Tyube,Тюбе,Тюбе,,,,5849,43051429,47286806,Avar,3888
8131,,Korkmaskala,Коркмаскала,Коркмаскала,,,,7723,430225,472883,Kumyk,6242
8132,,,Гапцах,Гапцах,,,,3557,,,,
8133,,,,Филя,,,,2402,,,,
8134,,Tselyagyun,Целягюн,Целягюн,,,,1812,416569,482889,Lezgian,43268
8135,,Primorskiy,Приморский,Приморский,,,,521,41845694,48580097,Lezgian,
8136,,Maka-Kazmalyar,Мака-Казмаляр,Мака-Казмаляр,,,,152,41475347,48017994,Lezgian,78195
8137,,Novyy Aul,Новый Аул,Новый Аул,,,,2757,41731837,48399957,Lezgian,21567
8138,,Klichkhan,Кличхан,Кличхан,,,,485,4175569,4842533,Lezgian,16674
8139,,,Храх-Уба,Храх-Уба,,,,413,,,,
8140,,Novyy Borch,Новый Борч,Новый Борч,,,,1606,4348722,4704556,Rutul,-1300
8141,,Aran,Аран,Аран,,,,367,4167389,4724639,Rutul,162112
8142,,Tsudik,Цудик,Цудик,,,,399,4166611,4728056,Rutul,173293
8143,,Aymazimakhi,Аймазимахи,Аймазимахи,,,,,42401788,47525794,Dargwa,131440
8144,,,Качкилик,Качкилик,,,,,,,,
8145,,Kul'kibekmakhi,Кулькибекмахи,Кулькибекмахи,,,,184,42339694,4756167,Dargwa,120726
8146,,Novye Mugri,Новое Мугри,Новое Мугри,,,,625,424741,4775525,Dargwa,26259
8147,,Krasnopartizansk,Краснопартизанск,Краснопартизанск,,,,739,4227499,4801592,Dargwa,2458
8148,,Khebda,Хебда,Хебда,,,,2551,42443976,46549984,Avar,92929
8149,,,Бакдаб,Бакдаб,,,,,,,,
8150,,,Ракутли,Ракутли,,,,,,,,
8151,,Tlezda,Тлезда,Тлезда,,,,152,42421358,46721564,Avar,165279
8152,,Genitsurib,Геницуриб,Геницуриб,,,,103,42425104,46705356,Avar,173213
8153,,Verkhniy Togokh,Верхний Тогох,Верхний Тогох,,,,178,42430206,46698316,Avar,168083
8154,,Nizhniy Togokh,Нижний Тогох,Нижний Тогох,,,,212,4243381,4670246,Avar,157069
8155,,,Гидатлинский Мост,Гидатлинский Мост,,,,12,,,,
8156,,Eminkhyur,Эминхюр,Эминхюр,,,,3818,4176332,4833115,Lezgian,20173
8157,,Gereykhanovskoe,Герейхановское,Герейхановское,,,,3490,417047,482869,Lezgian,31566
8158,,,2-е Отделение Совхоза,2-е Отделение Совхоза,,,,1267,,,,
8159,,Chukhverkent,Чухверкент,Чухверкент,,,,896,4177797,4837314,Lezgian,15093
8160,,Sirtich,Сиртич,Сиртич,,,,3978,418406,482347,Tabasaran,13111
8161,,Novoe Lidzhe,Новое Лидже,Новое Лидже,,,,555,41976624,48008813,Tabasaran,46531
8162,,Gurkhun',Гурхунь,Гурхунь,,,,559,420203,4792712,Tabasaran,62806
8163,,Gelinbatan,Гелинбатан,Гелинбатан,,,,671,4194722,4816722,Aghul,26534
8164,,Pendzhi (Penzhik),Пенджи,Пенджи,,,,312,41966,4805,North Azerbaijani,53474
8165,,,Тихаб,Тихаб,,,,,,,,
8166,,Busutli,Бусутли,Бусутли,,,,9,4224512,46363326,Avar,155462
8167,,Tokh-Orda,Тох-Орда,Тох-Орда,,,,194,4211174,4635982,Avar,149735
8168,,Childa,Чилда,Чилда,,,,116,4216328,4634734,Avar,151341
8169,,,Жалда,Жалда,,,,,,,,
8170,,Antsukh,Анцух,Анцух,,,,100,421892,463397,Avar,133634
8171,,Saraf,Сараф (Санаторий),Сараф (Санаторий),,,,50,4220373,4631767,Avar,139336
8172,,Shamil'kala,Шамилькала,Шамилькала,,,,4888,42690407,46874769,Avar,64460
8173,,Taratul-Meer,Таратул-Меэр,Таратул-Меэр,,,,,42619281,47112087,Avar,176533
8174,,Maydanskoe,Майданское,Майданское,,,,2643,42601674,46958927,Avar,58087
8175,,,Хинтлимита,Хинтлимита,,,,34,,,,
8176,,Novyy Frig,Новый Фриг,Новый Фриг,,,,2007,4185306,4835743,Lezgian,4400
8177,,Zakhit,Захит,Захит,,,,1138,41732197,48369784,Lezgian,21784
8178,,Gondokori,Гондокори,Гондокори,,,,257,4355252,4689127,Avar,
8179,,Arkida,Аркида,Аркида,,,,125,4320583,470625,Avar,
8180,,Arani,Арани,Арани,,,,678,425556,467225,Avar,167714
8181,,Matlas,Матлас,Матлас,,,,150,42595249,46605532,Avar,185828
8182,,Akhtini,Ахтини,Ахтини,,,,469,4328282,4702641,Avar,
8183,,Arada,Арада,Арада,,,,668,4330962,4715059,Avar,
8184,,,Квами,Квами,,,,53,,,,
8185,,Nusi,Нуси,Нуси,,,,58,4345602,469706,Avar,
8186,,Arkhida (Asel'der-otar),Архида,Архида,,,,337,43429,4678533,Avar,186
8187,,Sentukh,Сентух,Сентух,,,,148,4343724,4689029,Avar,-800
8188,,Khachta,Хачта,Хачта,,,,360,4318498,4707371,Avar,
8189,,Krasnoe (Selo),Красное,Красное,,,,525,44100232,46877563,Avar,
8190,,Samilakh,Самилах,Самилах,,,,1416,4331816,4706008,Avar,-1200
8191,,Gigatli-Urukh,Гигатли-Урух,Гигатли-Урух,,,,267,42590934,46142589,Chamalal,84871
8192,,Verkhnee Inkhokvari,Верхнее Инхоквари,Верхнее Инхоквари,,,,146,42415524,46065273,Xvarshi,204545
8193,,Kochali,Кочали,Кочали,,,,670,42527888,46116112,Chamalal,98719
8194,,Mukharkh,Мухарх,Мухарх,,,,52,42459302,4615171,Tindi,187043
8195,,,Тленхори,Тленхори,,,,507,,,,
8196,,Chalo,Чало,Чало,,,,435,4340184,4697071,Bagvalal,-1100
8197,,,Шава,Шава,,,,1249,,,,
8198,,,Аркаскент,Аркаскент,,,,184,,,,
8199,,,Талитель,Талитель,,,,471,,,,
8200,,,Ургула,Ургула,,,,202,,,,
8201,,Shuguri,Шугури,Шугури,,,,282,4367833,4705861,Tindi,
8202,,Terutli,Терутли,Терутли,,,,215,4228853,4579295,Tsez,200514
8203,,Tsokhok,Цохок,Цохок,,,,78,4227548,4579457,Tsez,208403
8204,,Chaatli,Чаатли,Чаатли,,,,50,42261724,45818805,Tsez,197034
8205,,Udok,Удок,Удок,,,,151,422714,4579631,Tsez,196280
8206,,Shiya,Шия,Шия,,,,53,4226556,458025,Tsez,181888
8207,,Khora,Хора,Хора,,,,19,4226028,4581278,Tsez,178361
8208,,,Иха,Иха,,,,20,,,,
8209,,Genazokh,Геназох,Геназох,,,,3,4223806,4605306,Tsez,175639
8210,,Makhalotli,Махалотли,Махалотли,,,,332,42297776,45796291,Tsez,202826
8211,,Kachalay,Качалай,Качалай,,,,938,4370198,4670946,Bezhta,-400
8212,,Karaozek (Karauzek),Караузек,Караузек,,,,535,4368663,4666615,Bezhta,-400
8213,,Karatyube,Каратюбе,Каратюбе,,,,286,4366738,4682335,Tsez,
8214,,,Цадах,Цадах,,,,492,,,,
8215,,Tsurib,Цуриб,Цуриб,,,,2231,42235,468333,Avar,146170
8216,,Semender,Семендер,Семендер,,,,13677,4298833,4740361,Avar,1812
8217,,,Новый Кяхулай,Новый Кяхулай,,,,9875,,,,
8218,,,Красноармейское,Красноармейское,,,,3959,,,,
8219,,,Талги,Талги,,,,1582,,,,
8220,,,,Дагестанские Огни,,,,27926,,,,
8221,,,Каспийск,Каспийск,,,,99841,,,,
8250,,,,Байкатмахи,,,,148,,,,
8251,,,,Хенклакар,,,,307,,,,
8252,,,,Аймалабек,,,,,,,,
9000,,,,Герменчик,2556,2348,0,,,,,
9001,,,,Бет-аул,674,691,0,,,,,
9002,,,,разв.Толох,512,525,0,,,,,
9003,,Landa,,Росно,23,11,0,555,42218,4627432,Avar,153674
9004,,,,Цагиль-Ригикъ (Цокилекъ),10,4,0,,,,,
9005,,Ayalakab,,Аялакаб,,76,0,390,424231,474625,Dargwa,124302
9006,,Shinkalabukhna,,Шинкалабухна,,105,0,34,42386144,47471707,Dargwa,140773
9007,,,,Гекнаумахи,,26,0,,,,,
9008,,,,ур.Хулиме,,43,0,,,,,
9009,,,,Цейгул,49,51,0,,,,,
9010,,,,разв. Сивриг,19,23,0,,,,,
9011,,,,разв.Джанджибарик,60,58,0,,,,,
9012,,,,ур.Нитюг,386,372,0,,,,,
9013,,,,разв. Шарифкент,49,55,0,,,,,
9014,,,,ур.Барбаракенд,19,16,0,,,,,
9015,,,,Джимджимах,93,135,0,,,,,
9016,,,,Киргил,12,12,0,,,,,
9017,,,,Ханаджи,143,151,0,,,,,
9018,,,,Баят,18,17,0,,,,,
9019,,,,разв.Аглых,624,,0,,,,,
9020,,,,Баш-Дашагил,1146,,0,,,,,
9021,,,,коч. Карабулах,512,,0,,,,,
9022,,,,Камарван,1062,,0,,,,,
9023,,,,разв. Мечех,490,,0,,,,,
9024,,,,лет.Юзбашеван,208,,0,,,,,
9025,Dargwa,,Курбан-Махи,Курбан-Махи,,9,0,,,,,
9026,Dargwa,,Шуллахаларти,Шуллахаларти,,76,0,,,,,
9027,Dargwa,,Халаха-Маклерти,Халаха-Маклерти,,108,0,,,,,
9028,Dargwa,,Дуаршин,Дуаршин,,82,0,,,,,
9029,Dargwa,,Кардарга-Бурхила,Кардарга-Бурхила,,75,0,,,,,
9030,Dargwa,,Арукила,Арукила,,218,0,,,,,
9031,Dargwa,,Джанга-Кунт,Джанга-Кунт,,162,0,,,,,
9032,Dargwa,,Харли-Кент,Харли-Кент,,91,0,,,,,
9033,Dargwa,,Молднна-Махи,Молднна-Махи,,108,0,,,,,
9034,Dargwa,,Айлигуб-Махи,Айлигуб-Махи,,39,0,,,,,
9035,Dargwa,,Улехани Махи,Улехани Махи,,46,0,482,,,,
